#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)HA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2023/05/17 16:39:52,600000,0.631
2023/05/17 16:39:52,650000,0.640
2023/05/17 16:39:52,700000,0.639
2023/05/17 16:39:52,750000,0.634
2023/05/17 16:39:52,800000,0.638
2023/05/17 16:39:52,850000,0.640
2023/05/17 16:39:52,900000,0.639
2023/05/17 16:39:52,950000,0.635
2023/05/17 16:39:53,000000,0.642
2023/05/17 16:39:53,050000,0.643
2023/05/17 16:39:53,100000,0.638
2023/05/17 16:39:53,150000,0.644
2023/05/17 16:39:53,200000,0.645
2023/05/17 16:39:53,250000,0.643
2023/05/17 16:39:53,300000,0.640
2023/05/17 16:39:53,350000,0.646
2023/05/17 16:39:53,400000,0.644
2023/05/17 16:39:53,450000,0.638
2023/05/17 16:39:53,500000,0.647
2023/05/17 16:39:53,550000,0.645
2023/05/17 16:39:53,600000,0.643
2023/05/17 16:39:53,650000,0.642
2023/05/17 16:39:53,700000,0.648
2023/05/17 16:39:53,750000,0.647
2023/05/17 16:39:53,800000,0.640
2023/05/17 16:39:53,850000,0.650
2023/05/17 16:39:53,900000,0.649
2023/05/17 16:39:53,950000,0.646
2023/05/17 16:39:54,000000,0.648
2023/05/17 16:39:54,050000,0.651
2023/05/17 16:39:54,100000,0.650
2023/05/17 16:39:54,150000,0.644
2023/05/17 16:39:54,200000,0.653
2023/05/17 16:39:54,250000,0.652
2023/05/17 16:39:54,300000,0.648
2023/05/17 16:39:54,350000,0.648
2023/05/17 16:39:54,400000,0.655
2023/05/17 16:39:54,450000,0.652
2023/05/17 16:39:54,500000,0.647
2023/05/17 16:39:54,550000,0.656
2023/05/17 16:39:54,600000,0.655
2023/05/17 16:39:54,650000,0.652
2023/05/17 16:39:54,700000,0.653
2023/05/17 16:39:54,750000,0.655
2023/05/17 16:39:54,800000,0.655
2023/05/17 16:39:54,850000,0.647
2023/05/17 16:39:54,900000,0.658
2023/05/17 16:39:54,950000,0.658
2023/05/17 16:39:55,000000,0.654
2023/05/17 16:39:55,050000,0.657
2023/05/17 16:39:55,100000,0.661
2023/05/17 16:39:55,150000,0.661
2023/05/17 16:39:55,200000,0.653
2023/05/17 16:39:55,250000,0.662
2023/05/17 16:39:55,300000,0.661
2023/05/17 16:39:55,350000,0.658
2023/05/17 16:39:55,400000,0.659
2023/05/17 16:39:55,450000,0.661
2023/05/17 16:39:55,500000,0.661
2023/05/17 16:39:55,550000,0.654
2023/05/17 16:39:55,600000,0.663
2023/05/17 16:39:55,650000,0.663
2023/05/17 16:39:55,700000,0.659
2023/05/17 16:39:55,750000,0.665
2023/05/17 16:39:55,800000,0.665
2023/05/17 16:39:55,850000,0.665
2023/05/17 16:39:55,900000,0.660
2023/05/17 16:39:55,950000,0.669
2023/05/17 16:39:56,000000,0.667
2023/05/17 16:39:56,050000,0.663
2023/05/17 16:39:56,100000,0.668
2023/05/17 16:39:56,150000,0.667
2023/05/17 16:39:56,200000,0.668
2023/05/17 16:39:56,250000,0.661
2023/05/17 16:39:56,300000,0.669
2023/05/17 16:39:56,350000,0.668
2023/05/17 16:39:56,400000,0.664
2023/05/17 16:39:56,450000,0.672
2023/05/17 16:39:56,500000,0.671
2023/05/17 16:39:56,550000,0.668
2023/05/17 16:39:56,600000,0.667
2023/05/17 16:39:56,650000,0.672
2023/05/17 16:39:56,700000,0.672
2023/05/17 16:39:56,750000,0.665
2023/05/17 16:39:56,800000,0.673
2023/05/17 16:39:56,850000,0.673
2023/05/17 16:39:56,900000,0.670
2023/05/17 16:39:56,950000,0.671
2023/05/17 16:39:57,000000,0.675
2023/05/17 16:39:57,050000,0.675
2023/05/17 16:39:57,100000,0.669
2023/05/17 16:39:57,150000,0.676
2023/05/17 16:39:57,200000,0.677
2023/05/17 16:39:57,250000,0.675
2023/05/17 16:39:57,300000,0.674
2023/05/17 16:39:57,350000,0.678
2023/05/17 16:39:57,400000,0.678
2023/05/17 16:39:57,450000,0.669
2023/05/17 16:39:57,500000,0.679
2023/05/17 16:39:57,550000,0.677
2023/05/17 16:39:57,600000,0.675
2023/05/17 16:39:57,650000,0.678
2023/05/17 16:39:57,700000,0.679
2023/05/17 16:39:57,750000,0.679
2023/05/17 16:39:57,800000,0.673
2023/05/17 16:39:57,850000,0.684
2023/05/17 16:39:57,900000,0.681
2023/05/17 16:39:57,950000,0.679
2023/05/17 16:39:58,000000,0.681
2023/05/17 16:39:58,050000,0.684
2023/05/17 16:39:58,100000,0.682
2023/05/17 16:39:58,150000,0.675
2023/05/17 16:39:58,200000,0.686
2023/05/17 16:39:58,250000,0.684
2023/05/17 16:39:58,300000,0.679
2023/05/17 16:39:58,350000,0.683
2023/05/17 16:39:58,400000,0.685
2023/05/17 16:39:58,450000,0.686
2023/05/17 16:39:58,500000,0.679
2023/05/17 16:39:58,550000,0.688
2023/05/17 16:39:58,600000,0.687
2023/05/17 16:39:58,650000,0.684
2023/05/17 16:39:58,700000,0.688
2023/05/17 16:39:58,750000,0.691
2023/05/17 16:39:58,800000,0.688
2023/05/17 16:39:58,850000,0.681
2023/05/17 16:39:58,900000,0.689
2023/05/17 16:39:58,950000,0.689
2023/05/17 16:39:59,000000,0.686
2023/05/17 16:39:59,050000,0.693
2023/05/17 16:39:59,100000,0.692
2023/05/17 16:39:59,150000,0.691
2023/05/17 16:39:59,200000,0.689
2023/05/17 16:39:59,250000,0.694
2023/05/17 16:39:59,300000,0.693
2023/05/17 16:39:59,350000,0.689
2023/05/17 16:39:59,400000,0.697
2023/05/17 16:39:59,450000,0.694
2023/05/17 16:39:59,500000,0.694
2023/05/17 16:39:59,550000,0.692
2023/05/17 16:39:59,600000,0.695
2023/05/17 16:39:59,650000,0.695
2023/05/17 16:39:59,700000,0.690
2023/05/17 16:39:59,750000,0.698
2023/05/17 16:39:59,800000,0.699
2023/05/17 16:39:59,850000,0.694
2023/05/17 16:39:59,900000,0.694
2023/05/17 16:39:59,950000,0.699
2023/05/17 16:40:00,000000,0.700
2023/05/17 16:40:00,050000,0.693
2023/05/17 16:40:00,100000,0.702
2023/05/17 16:40:00,150000,0.700
2023/05/17 16:40:00,200000,0.697
2023/05/17 16:40:00,250000,0.697
2023/05/17 16:40:00,300000,0.702
2023/05/17 16:40:00,350000,0.702
2023/05/17 16:40:00,400000,0.695
2023/05/17 16:40:00,450000,0.703
2023/05/17 16:40:00,500000,0.705
2023/05/17 16:40:00,550000,0.700
2023/05/17 16:40:00,600000,0.702
2023/05/17 16:40:00,650000,0.705
2023/05/17 16:40:00,700000,0.704
2023/05/17 16:40:00,750000,0.697
2023/05/17 16:40:00,800000,0.706
2023/05/17 16:40:00,850000,0.704
2023/05/17 16:40:00,900000,0.700
2023/05/17 16:40:00,950000,0.702
2023/05/17 16:40:01,000000,0.706
2023/05/17 16:40:01,050000,0.707
2023/05/17 16:40:01,100000,0.700
2023/05/17 16:40:01,150000,0.709
2023/05/17 16:40:01,200000,0.709
2023/05/17 16:40:01,250000,0.704
2023/05/17 16:40:01,300000,0.709
2023/05/17 16:40:01,350000,0.711
2023/05/17 16:40:01,400000,0.711
2023/05/17 16:40:01,450000,0.703
2023/05/17 16:40:01,500000,0.710
2023/05/17 16:40:01,550000,0.710
2023/05/17 16:40:01,600000,0.706
2023/05/17 16:40:01,650000,0.711
2023/05/17 16:40:01,700000,0.711
2023/05/17 16:40:01,750000,0.711
2023/05/17 16:40:01,800000,0.706
2023/05/17 16:40:01,850000,0.713
2023/05/17 16:40:01,900000,0.714
2023/05/17 16:40:01,950000,0.710
2023/05/17 16:40:02,000000,0.716
2023/05/17 16:40:02,050000,0.714
2023/05/17 16:40:02,100000,0.715
2023/05/17 16:40:02,150000,0.712
2023/05/17 16:40:02,200000,0.716
2023/05/17 16:40:02,250000,0.716
2023/05/17 16:40:02,300000,0.712
2023/05/17 16:40:02,350000,0.718
2023/05/17 16:40:02,400000,0.719
2023/05/17 16:40:02,450000,0.717
2023/05/17 16:40:02,500000,0.715
2023/05/17 16:40:02,550000,0.719
2023/05/17 16:40:02,600000,0.719
2023/05/17 16:40:02,650000,0.715
2023/05/17 16:40:02,700000,0.722
2023/05/17 16:40:02,750000,0.721
2023/05/17 16:40:02,800000,0.718
2023/05/17 16:40:02,850000,0.717
2023/05/17 16:40:02,900000,0.721
2023/05/17 16:40:02,950000,0.720
2023/05/17 16:40:03,000000,0.716
2023/05/17 16:40:03,050000,0.723
2023/05/17 16:40:03,100000,0.724
2023/05/17 16:40:03,150000,0.722
2023/05/17 16:40:03,200000,0.721
2023/05/17 16:40:03,250000,0.726
2023/05/17 16:40:03,300000,0.726
2023/05/17 16:40:03,350000,0.720
2023/05/17 16:40:03,400000,0.729
2023/05/17 16:40:03,450000,0.726
2023/05/17 16:40:03,500000,0.721
2023/05/17 16:40:03,550000,0.722
2023/05/17 16:40:03,600000,0.726
2023/05/17 16:40:03,650000,0.726
2023/05/17 16:40:03,700000,0.720
2023/05/17 16:40:03,750000,0.728
2023/05/17 16:40:03,800000,0.729
2023/05/17 16:40:03,850000,0.725
2023/05/17 16:40:03,900000,0.726
2023/05/17 16:40:03,950000,0.731
2023/05/17 16:40:04,000000,0.731
2023/05/17 16:40:04,050000,0.724
2023/05/17 16:40:04,100000,0.734
2023/05/17 16:40:04,150000,0.732
2023/05/17 16:40:04,200000,0.728
2023/05/17 16:40:04,250000,0.731
2023/05/17 16:40:04,300000,0.734
2023/05/17 16:40:04,350000,0.731
2023/05/17 16:40:04,400000,0.725
2023/05/17 16:40:04,450000,0.734
2023/05/17 16:40:04,500000,0.734
2023/05/17 16:40:04,550000,0.730
2023/05/17 16:40:04,600000,0.733
2023/05/17 16:40:04,650000,0.735
2023/05/17 16:40:04,700000,0.734
2023/05/17 16:40:04,750000,0.728
2023/05/17 16:40:04,800000,0.737
2023/05/17 16:40:04,850000,0.736
2023/05/17 16:40:04,900000,0.731
2023/05/17 16:40:04,950000,0.738
2023/05/17 16:40:05,000000,0.739
2023/05/17 16:40:05,050000,0.738
2023/05/17 16:40:05,100000,0.732
2023/05/17 16:40:05,150000,0.740
2023/05/17 16:40:05,200000,0.741
2023/05/17 16:40:05,250000,0.736
2023/05/17 16:40:05,300000,0.742
2023/05/17 16:40:05,350000,0.741
2023/05/17 16:40:05,400000,0.741
2023/05/17 16:40:05,450000,0.736
2023/05/17 16:40:05,500000,0.743
2023/05/17 16:40:05,550000,0.739
2023/05/17 16:40:05,600000,0.738
2023/05/17 16:40:05,650000,0.743
2023/05/17 16:40:05,700000,0.744
2023/05/17 16:40:05,750000,0.743
2023/05/17 16:40:05,800000,0.742
2023/05/17 16:40:05,850000,0.746
2023/05/17 16:40:05,900000,0.746
2023/05/17 16:40:05,950000,0.738
2023/05/17 16:40:06,000000,0.747
2023/05/17 16:40:06,050000,0.749
2023/05/17 16:40:06,100000,0.747
2023/05/17 16:40:06,150000,0.744
2023/05/17 16:40:06,200000,0.747
2023/05/17 16:40:06,250000,0.747
2023/05/17 16:40:06,300000,0.741
2023/05/17 16:40:06,350000,0.750
2023/05/17 16:40:06,400000,0.750
2023/05/17 16:40:06,450000,0.746
2023/05/17 16:40:06,500000,0.746
2023/05/17 16:40:06,550000,0.750
2023/05/17 16:40:06,600000,0.750
2023/05/17 16:40:06,650000,0.745
2023/05/17 16:40:06,700000,0.751
2023/05/17 16:40:06,750000,0.752
2023/05/17 16:40:06,800000,0.749
2023/05/17 16:40:06,850000,0.750
2023/05/17 16:40:06,900000,0.754
2023/05/17 16:40:06,950000,0.751
2023/05/17 16:40:07,000000,0.746
2023/05/17 16:40:07,050000,0.755
2023/05/17 16:40:07,100000,0.755
2023/05/17 16:40:07,150000,0.750
2023/05/17 16:40:07,200000,0.752
2023/05/17 16:40:07,250000,0.756
2023/05/17 16:40:07,300000,0.756
2023/05/17 16:40:07,350000,0.749
2023/05/17 16:40:07,400000,0.758
2023/05/17 16:40:07,450000,0.757
2023/05/17 16:40:07,500000,0.755
2023/05/17 16:40:07,550000,0.755
2023/05/17 16:40:07,600000,0.758
2023/05/17 16:40:07,650000,0.758
2023/05/17 16:40:07,700000,0.752
2023/05/17 16:40:07,750000,0.760
2023/05/17 16:40:07,800000,0.759
2023/05/17 16:40:07,850000,0.756
2023/05/17 16:40:07,900000,0.759
2023/05/17 16:40:07,950000,0.761
2023/05/17 16:40:08,000000,0.759
2023/05/17 16:40:08,050000,0.755
2023/05/17 16:40:08,100000,0.763
2023/05/17 16:40:08,150000,0.763
2023/05/17 16:40:08,200000,0.758
2023/05/17 16:40:08,250000,0.763
2023/05/17 16:40:08,300000,0.764
2023/05/17 16:40:08,350000,0.763
2023/05/17 16:40:08,400000,0.758
2023/05/17 16:40:08,450000,0.766
2023/05/17 16:40:08,500000,0.765
2023/05/17 16:40:08,550000,0.761
2023/05/17 16:40:08,600000,0.767
2023/05/17 16:40:08,650000,0.769
2023/05/17 16:40:08,700000,0.768
2023/05/17 16:40:08,750000,0.763
2023/05/17 16:40:08,800000,0.768
2023/05/17 16:40:08,850000,0.766
2023/05/17 16:40:08,900000,0.764
2023/05/17 16:40:08,950000,0.769
2023/05/17 16:40:09,000000,0.769
2023/05/17 16:40:09,050000,0.767
2023/05/17 16:40:09,100000,0.766
2023/05/17 16:40:09,150000,0.770
2023/05/17 16:40:09,200000,0.771
2023/05/17 16:40:09,250000,0.764
2023/05/17 16:40:09,300000,0.772
2023/05/17 16:40:09,350000,0.773
2023/05/17 16:40:09,400000,0.772
2023/05/17 16:40:09,450000,0.770
2023/05/17 16:40:09,500000,0.775
2023/05/17 16:40:09,550000,0.775
2023/05/17 16:40:09,600000,0.766
2023/05/17 16:40:09,650000,0.774
2023/05/17 16:40:09,700000,0.773
2023/05/17 16:40:09,750000,0.772
2023/05/17 16:40:09,800000,0.771
2023/05/17 16:40:09,850000,0.774
2023/05/17 16:40:09,900000,0.776
2023/05/17 16:40:09,950000,0.768
2023/05/17 16:40:10,000000,0.776
2023/05/17 16:40:10,050000,0.778
2023/05/17 16:40:10,100000,0.775
2023/05/17 16:40:10,150000,0.775
2023/05/17 16:40:10,200000,0.781
2023/05/17 16:40:10,250000,0.778
2023/05/17 16:40:10,300000,0.772
2023/05/17 16:40:10,350000,0.780
2023/05/17 16:40:10,400000,0.779
2023/05/17 16:40:10,450000,0.778
2023/05/17 16:40:10,500000,0.778
2023/05/17 16:40:10,550000,0.783
2023/05/17 16:40:10,600000,0.783
2023/05/17 16:40:10,650000,0.774
2023/05/17 16:40:10,700000,0.783
2023/05/17 16:40:10,750000,0.782
2023/05/17 16:40:10,800000,0.779
2023/05/17 16:40:10,850000,0.782
2023/05/17 16:40:10,900000,0.784
2023/05/17 16:40:10,950000,0.783
2023/05/17 16:40:11,000000,0.777
2023/05/17 16:40:11,050000,0.786
2023/05/17 16:40:11,100000,0.785
2023/05/17 16:40:11,150000,0.781
2023/05/17 16:40:11,200000,0.788
2023/05/17 16:40:11,250000,0.788
2023/05/17 16:40:11,300000,0.790
2023/05/17 16:40:11,350000,0.783
2023/05/17 16:40:11,400000,0.790
2023/05/17 16:40:11,450000,0.788
2023/05/17 16:40:11,500000,0.785
2023/05/17 16:40:11,550000,0.789
2023/05/17 16:40:11,600000,0.789
2023/05/17 16:40:11,650000,0.789
2023/05/17 16:40:11,700000,0.784
2023/05/17 16:40:11,750000,0.791
2023/05/17 16:40:11,800000,0.789
2023/05/17 16:40:11,850000,0.786
2023/05/17 16:40:11,900000,0.792
2023/05/17 16:40:11,950000,0.794
2023/05/17 16:40:12,000000,0.793
2023/05/17 16:40:12,050000,0.791
2023/05/17 16:40:12,100000,0.796
2023/05/17 16:40:12,150000,0.795
2023/05/17 16:40:12,200000,0.789
2023/05/17 16:40:12,250000,0.797
2023/05/17 16:40:12,300000,0.796
2023/05/17 16:40:12,350000,0.794
2023/05/17 16:40:12,400000,0.794
2023/05/17 16:40:12,450000,0.796
2023/05/17 16:40:12,500000,0.796
2023/05/17 16:40:12,550000,0.790
2023/05/17 16:40:12,600000,0.798
2023/05/17 16:40:12,650000,0.798
2023/05/17 16:40:12,700000,0.794
2023/05/17 16:40:12,750000,0.794
2023/05/17 16:40:12,800000,0.798
2023/05/17 16:40:12,850000,0.799
2023/05/17 16:40:12,900000,0.793
2023/05/17 16:40:12,950000,0.801
2023/05/17 16:40:13,000000,0.800
2023/05/17 16:40:13,050000,0.796
2023/05/17 16:40:13,100000,0.798
2023/05/17 16:40:13,150000,0.803
2023/05/17 16:40:13,200000,0.802
2023/05/17 16:40:13,250000,0.796
2023/05/17 16:40:13,300000,0.805
2023/05/17 16:40:13,350000,0.803
2023/05/17 16:40:13,400000,0.801
2023/05/17 16:40:13,450000,0.802
2023/05/17 16:40:13,500000,0.806
2023/05/17 16:40:13,550000,0.806
2023/05/17 16:40:13,600000,0.798
2023/05/17 16:40:13,650000,0.807
2023/05/17 16:40:13,700000,0.804
2023/05/17 16:40:13,750000,0.802
2023/05/17 16:40:13,800000,0.805
2023/05/17 16:40:13,850000,0.807
2023/05/17 16:40:13,900000,0.806
2023/05/17 16:40:13,950000,0.802
2023/05/17 16:40:14,000000,0.811
2023/05/17 16:40:14,050000,0.811
2023/05/17 16:40:14,100000,0.807
2023/05/17 16:40:14,150000,0.810
2023/05/17 16:40:14,200000,0.813
2023/05/17 16:40:14,250000,0.812
2023/05/17 16:40:14,300000,0.804
2023/05/17 16:40:14,350000,0.812
2023/05/17 16:40:14,400000,0.811
2023/05/17 16:40:14,450000,0.808
2023/05/17 16:40:14,500000,0.813
2023/05/17 16:40:14,550000,0.814
2023/05/17 16:40:14,600000,0.813
2023/05/17 16:40:14,650000,0.808
2023/05/17 16:40:14,700000,0.816
2023/05/17 16:40:14,750000,0.816
2023/05/17 16:40:14,800000,0.811
2023/05/17 16:40:14,850000,0.818
2023/05/17 16:40:14,900000,0.818
2023/05/17 16:40:14,950000,0.818
2023/05/17 16:40:15,000000,0.813
2023/05/17 16:40:15,050000,0.818
2023/05/17 16:40:15,100000,0.818
2023/05/17 16:40:15,150000,0.814
2023/05/17 16:40:15,200000,0.820
2023/05/17 16:40:15,250000,0.820
2023/05/17 16:40:15,300000,0.820
2023/05/17 16:40:15,350000,0.818
2023/05/17 16:40:15,400000,0.822
2023/05/17 16:40:15,450000,0.823
2023/05/17 16:40:15,500000,0.816
2023/05/17 16:40:15,550000,0.824
2023/05/17 16:40:15,600000,0.822
2023/05/17 16:40:15,650000,0.820
2023/05/17 16:40:15,700000,0.819
2023/05/17 16:40:15,750000,0.823
2023/05/17 16:40:15,800000,0.825
2023/05/17 16:40:15,850000,0.818
2023/05/17 16:40:15,900000,0.826
2023/05/17 16:40:15,950000,0.825
2023/05/17 16:40:16,000000,0.821
2023/05/17 16:40:16,050000,0.822
2023/05/17 16:40:16,100000,0.827
2023/05/17 16:40:16,150000,0.827
2023/05/17 16:40:16,200000,0.820
2023/05/17 16:40:16,250000,0.828
2023/05/17 16:40:16,300000,0.829
2023/05/17 16:40:16,350000,0.824
2023/05/17 16:40:16,400000,0.825
2023/05/17 16:40:16,450000,0.829
2023/05/17 16:40:16,500000,0.830
2023/05/17 16:40:16,550000,0.824
2023/05/17 16:40:16,600000,0.832
2023/05/17 16:40:16,650000,0.830
2023/05/17 16:40:16,700000,0.827
2023/05/17 16:40:16,750000,0.829
2023/05/17 16:40:16,800000,0.833
2023/05/17 16:40:16,850000,0.834
2023/05/17 16:40:16,900000,0.825
2023/05/17 16:40:16,950000,0.834
2023/05/17 16:40:17,000000,0.834
2023/05/17 16:40:17,050000,0.830
2023/05/17 16:40:17,100000,0.832
2023/05/17 16:40:17,150000,0.836
2023/05/17 16:40:17,200000,0.835
2023/05/17 16:40:17,250000,0.828
2023/05/17 16:40:17,300000,0.838
2023/05/17 16:40:17,350000,0.838
2023/05/17 16:40:17,400000,0.834
2023/05/17 16:40:17,450000,0.838
2023/05/17 16:40:17,500000,0.841
2023/05/17 16:40:17,550000,0.840
2023/05/17 16:40:17,600000,0.832
2023/05/17 16:40:17,650000,0.841
2023/05/17 16:40:17,700000,0.840
2023/05/17 16:40:17,750000,0.836
2023/05/17 16:40:17,800000,0.840
2023/05/17 16:40:17,850000,0.840
2023/05/17 16:40:17,900000,0.839
2023/05/17 16:40:17,950000,0.835
2023/05/17 16:40:18,000000,0.842
2023/05/17 16:40:18,050000,0.843
2023/05/17 16:40:18,100000,0.838
2023/05/17 16:40:18,150000,0.845
2023/05/17 16:40:18,200000,0.845
2023/05/17 16:40:18,250000,0.844
2023/05/17 16:40:18,300000,0.841
2023/05/17 16:40:18,350000,0.846
2023/05/17 16:40:18,400000,0.846
2023/05/17 16:40:18,450000,0.841
2023/05/17 16:40:18,500000,0.848
2023/05/17 16:40:18,550000,0.847
2023/05/17 16:40:18,600000,0.846
2023/05/17 16:40:18,650000,0.843
2023/05/17 16:40:18,700000,0.850
2023/05/17 16:40:18,750000,0.849
2023/05/17 16:40:18,800000,0.843
2023/05/17 16:40:18,850000,0.850
2023/05/17 16:40:18,900000,0.851
2023/05/17 16:40:18,950000,0.848
2023/05/17 16:40:19,000000,0.847
2023/05/17 16:40:19,050000,0.850
2023/05/17 16:40:19,100000,0.850
2023/05/17 16:40:19,150000,0.844
2023/05/17 16:40:19,200000,0.855
2023/05/17 16:40:19,250000,0.854
2023/05/17 16:40:19,300000,0.850
2023/05/17 16:40:19,350000,0.852
2023/05/17 16:40:19,400000,0.856
2023/05/17 16:40:19,450000,0.855
2023/05/17 16:40:19,500000,0.848
2023/05/17 16:40:19,550000,0.859
2023/05/17 16:40:19,600000,0.858
2023/05/17 16:40:19,650000,0.851
2023/05/17 16:40:19,700000,0.853
2023/05/17 16:40:19,750000,0.858
2023/05/17 16:40:19,800000,0.856
2023/05/17 16:40:19,850000,0.848
2023/05/17 16:40:19,900000,0.858
2023/05/17 16:40:19,950000,0.859
2023/05/17 16:40:20,000000,0.853
2023/05/17 16:40:20,050000,0.858
2023/05/17 16:40:20,100000,0.861
2023/05/17 16:40:20,150000,0.860
2023/05/17 16:40:20,200000,0.853
2023/05/17 16:40:20,250000,0.862
2023/05/17 16:40:20,300000,0.862
2023/05/17 16:40:20,350000,0.858
2023/05/17 16:40:20,400000,0.860
2023/05/17 16:40:20,450000,0.863
2023/05/17 16:40:20,500000,0.863
2023/05/17 16:40:20,550000,0.857
2023/05/17 16:40:20,600000,0.865
2023/05/17 16:40:20,650000,0.863
2023/05/17 16:40:20,700000,0.860
2023/05/17 16:40:20,750000,0.864
2023/05/17 16:40:20,800000,0.865
2023/05/17 16:40:20,850000,0.864
2023/05/17 16:40:20,900000,0.859
2023/05/17 16:40:20,950000,0.867
2023/05/17 16:40:21,000000,0.867
2023/05/17 16:40:21,050000,0.862
2023/05/17 16:40:21,100000,0.867
2023/05/17 16:40:21,150000,0.868
2023/05/17 16:40:21,200000,0.868
2023/05/17 16:40:21,250000,0.865
2023/05/17 16:40:21,300000,0.871
2023/05/17 16:40:21,350000,0.870
2023/05/17 16:40:21,400000,0.866
2023/05/17 16:40:21,450000,0.872
2023/05/17 16:40:21,500000,0.872
2023/05/17 16:40:21,550000,0.870
2023/05/17 16:40:21,600000,0.868
2023/05/17 16:40:21,650000,0.873
2023/05/17 16:40:21,700000,0.871
2023/05/17 16:40:21,750000,0.866
2023/05/17 16:40:21,800000,0.874
2023/05/17 16:40:21,850000,0.873
2023/05/17 16:40:21,900000,0.871
2023/05/17 16:40:21,950000,0.872
2023/05/17 16:40:22,000000,0.876
2023/05/17 16:40:22,050000,0.876
2023/05/17 16:40:22,100000,0.870
2023/05/17 16:40:22,150000,0.878
2023/05/17 16:40:22,200000,0.877
2023/05/17 16:40:22,250000,0.876
2023/05/17 16:40:22,300000,0.875
2023/05/17 16:40:22,350000,0.878
2023/05/17 16:40:22,400000,0.878
2023/05/17 16:40:22,450000,0.872
2023/05/17 16:40:22,500000,0.880
2023/05/17 16:40:22,550000,0.879
2023/05/17 16:40:22,600000,0.875
2023/05/17 16:40:22,650000,0.875
2023/05/17 16:40:22,700000,0.879
2023/05/17 16:40:22,750000,0.881
2023/05/17 16:40:22,800000,0.876
2023/05/17 16:40:22,850000,0.885
2023/05/17 16:40:22,900000,0.883
2023/05/17 16:40:22,950000,0.879
2023/05/17 16:40:23,000000,0.882
2023/05/17 16:40:23,050000,0.885
2023/05/17 16:40:23,100000,0.882
2023/05/17 16:40:23,150000,0.878
2023/05/17 16:40:23,200000,0.887
2023/05/17 16:40:23,250000,0.886
2023/05/17 16:40:23,300000,0.882
2023/05/17 16:40:23,350000,0.884
2023/05/17 16:40:23,400000,0.888
2023/05/17 16:40:23,450000,0.887
2023/05/17 16:40:23,500000,0.880
2023/05/17 16:40:23,550000,0.890
2023/05/17 16:40:23,600000,0.888
2023/05/17 16:40:23,650000,0.884
2023/05/17 16:40:23,700000,0.890
2023/05/17 16:40:23,750000,0.891
2023/05/17 16:40:23,800000,0.889
2023/05/17 16:40:23,850000,0.882
2023/05/17 16:40:23,900000,0.890
2023/05/17 16:40:23,950000,0.890
2023/05/17 16:40:24,000000,0.887
2023/05/17 16:40:24,050000,0.893
2023/05/17 16:40:24,100000,0.894
2023/05/17 16:40:24,150000,0.892
2023/05/17 16:40:24,200000,0.888
2023/05/17 16:40:24,250000,0.894
2023/05/17 16:40:24,300000,0.894
2023/05/17 16:40:24,350000,0.892
2023/05/17 16:40:24,400000,0.897
2023/05/17 16:40:24,450000,0.895
2023/05/17 16:40:24,500000,0.896
2023/05/17 16:40:24,550000,0.891
2023/05/17 16:40:24,600000,0.897
2023/05/17 16:40:24,650000,0.898
2023/05/17 16:40:24,700000,0.890
2023/05/17 16:40:24,750000,0.899
2023/05/17 16:40:24,800000,0.900
2023/05/17 16:40:24,850000,0.897
2023/05/17 16:40:24,900000,0.896
2023/05/17 16:40:24,950000,0.900
2023/05/17 16:40:25,000000,0.900
2023/05/17 16:40:25,050000,0.894
2023/05/17 16:40:25,100000,0.901
2023/05/17 16:40:25,150000,0.901
2023/05/17 16:40:25,200000,0.898
2023/05/17 16:40:25,250000,0.898
2023/05/17 16:40:25,300000,0.904
2023/05/17 16:40:25,350000,0.902
2023/05/17 16:40:25,400000,0.895
2023/05/17 16:40:25,450000,0.905
2023/05/17 16:40:25,500000,0.906
2023/05/17 16:40:25,550000,0.902
2023/05/17 16:40:25,600000,0.901
2023/05/17 16:40:25,650000,0.906
2023/05/17 16:40:25,700000,0.904
2023/05/17 16:40:25,750000,0.899
2023/05/17 16:40:25,800000,0.907
2023/05/17 16:40:25,850000,0.907
2023/05/17 16:40:25,900000,0.902
2023/05/17 16:40:25,950000,0.903
2023/05/17 16:40:26,000000,0.907
2023/05/17 16:40:26,050000,0.907
2023/05/17 16:40:26,100000,0.901
2023/05/17 16:40:26,150000,0.910
2023/05/17 16:40:26,200000,0.909
2023/05/17 16:40:26,250000,0.907
2023/05/17 16:40:26,300000,0.909
2023/05/17 16:40:26,350000,0.911
2023/05/17 16:40:26,400000,0.911
2023/05/17 16:40:26,450000,0.904
2023/05/17 16:40:26,500000,0.911
2023/05/17 16:40:26,550000,0.913
2023/05/17 16:40:26,600000,0.909
2023/05/17 16:40:26,650000,0.911
2023/05/17 16:40:26,700000,0.913
2023/05/17 16:40:26,750000,0.912
2023/05/17 16:40:26,800000,0.906
2023/05/17 16:40:26,850000,0.914
2023/05/17 16:40:26,900000,0.915
2023/05/17 16:40:26,950000,0.910
2023/05/17 16:40:27,000000,0.917
2023/05/17 16:40:27,050000,0.916
2023/05/17 16:40:27,100000,0.915
